GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA geoid 2508,GEOGRAPHY*NAME_CLASS*U,Cetkovice,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1057771,,2023,Cetkovice
BITECA geoid 2509,GEOGRAPHY*NAME_CLASS*U,Brignoles,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25,TRIADO,2024-05-17,TRIADO,,,,,Brignoles
BITECA geoid 2510,GEOGRAPHY*NAME_CLASS*U,Eguisheim,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25,TRIADO,2024-05-17,TRIADO,,,,,Eguisheim
BITECA geoid 2511,GEOGRAPHY*NAME_CLASS*U,Le Puy-en-Velay,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25,TRIADO,2024-05-17,TRIADO,,,,,Le Puy-en-Velay
BITECA geoid 2512,GEOGRAPHY*NAME_CLASS*U,Maspujols,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25,TRIADO,2024-05-17,TRIADO,,,,,Maspujols
BITECA geoid 2513,GEOGRAPHY*NAME_CLASS*U,Alcántara,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-27,SORIANO,,,,,,,Alcántara
BITECA geoid 2514,GEOGRAPHY*NAME_CLASS*U,Esztergom,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02,TRIADO,2024-05-17,TRIADO,,,,,Esztergom
BITECA geoid 2515,GEOGRAPHY*NAME_CLASS*U,Nicosia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1381,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04,TRIADO,2024-05-17,TRIADO,,,,,Nicosia
BITECA geoid 2516,GEOGRAPHY*NAME_CLASS*U,Lucca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04,TRIADO,2024-05-17,TRIADO,,,,,Lucca
BITECA geoid 2517,GEOGRAPHY*NAME_CLASS*U,Saliceto,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04,TRIADO,2024-05-17,TRIADO,,,,,Saliceto
BITECA geoid 2518,GEOGRAPHY*NAME_CLASS*U,Besançon,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04,TRIADO,2024-05-17,TRIADO,,,,,Besançon
BITECA geoid 2519,GEOGRAPHY*NAME_CLASS*U,Jonquerettes,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-04,TRIADO,2024-05-17,TRIADO,,,,,Jonquerettes
BITECA geoid 2520,GEOGRAPHY*NAME_CLASS*U,Galilea,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q83241,,,,,,,,,,,,,,,,2023-11-05,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q83241,,2023-11-06,Galilea
BITECA geoid 2521,GEOGRAPHY*NAME_CLASS*U,Efes,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q47611,,,,,,,,,,,,,,,,2023-11-05,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q47611,,2023-11-06,Efes
BITECA geoid 2522,GEOGRAPHY*NAME_CLASS*U,Comana Pontica,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q2140586,,,,,,,,,,,,,,,,2023-11-06,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q2140586,,2023-11-06,Comana Pontica
BITECA geoid 2523,GEOGRAPHY*NAME_CLASS*U,Lucena,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q504598,,,,,,,,,,,,,,,,2023-11-06,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q504598,,2023-11-06,Lucena
BITECA geoid 2524,GEOGRAPHY*NAME_CLASS*U,Coria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q142778,,,,,,,,,,,,,,,,2023-11-06,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q142778,,2023-11-06,Coria
BITECA geoid 2525,GEOGRAPHY*NAME_CLASS*U,Museros,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-07,TRIADO,2024-05-17,TRIADO,,,,,Museros
BITECA geoid 2526,GEOGRAPHY*NAME_CLASS*U,Zúñiga,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q615462,,,,,,,,,,,,,,,,2023-11-07,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q615462,,2023-11-07,Zúñiga
BITECA geoid 2527,GEOGRAPHY*NAME_CLASS*U,Ponte de Lima,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1049,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q490180,,,,,,,,,,,,,,,,2023-11-08,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q490180,,2023-08-11,Ponte de Lima
BITECA geoid 2528,GEOGRAPHY*NAME_CLASS*U,Palestina,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q23792,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q23792,,2023-11-08,Palestina (regió)
BITECA geoid 2529,GEOGRAPHY*NAME_CLASS*U,Tarascon,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q234924,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q234924,,2023-11-09,Tarascon
BITECA geoid 2530,GEOGRAPHY*NAME_CLASS*U,Creta,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1368,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q34374,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q34374,,2023-11-08,Creta (illa / illes)
BITECA geoid 2531,GEOGRAPHY*NAME_CLASS*U,Newport,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1033,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q985594,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q985594,,2023-11-08,Newport
BITECA geoid 2532,GEOGRAPHY*NAME_CLASS*U,Cividale del Friuli,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q53245,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q53245,,2023-11-09,Cividale del Friuli
BITECA geoid 2533,GEOGRAPHY*NAME_CLASS*U,Claye-Souilly,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1365831,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1365831,,2023-11-09,Claye-Souilly
BITECA geoid 2534,GEOGRAPHY*NAME_CLASS*U,Peñaranda de Duero,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q953384,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q953384,,2023-11-09,Peñaranda de Duero
BITECA geoid 2535,GEOGRAPHY*NAME_CLASS*U,Kos,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1368,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q187027,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q187027,,2023-11-09,Kos (illa / illes)
BITECA geoid 2536,GEOGRAPHY*NAME_CLASS*U,Larissa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1368,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q178405,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q178405,,2023-11-09,Larissa
BITECA geoid 2537,GEOGRAPHY*NAME_CLASS*U,Stockton-on-Tees,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1033,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q989418,,,,,,,,,,,,,,,,2023-11-09,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q989418,,2023-11-09,Stockton-on-Tees
BITECA geoid 2538,GEOGRAPHY*NAME_CLASS*U,El Puerto de Santa María,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q203040,,,,,,,,,,,,,,,,2023-11-10,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q203040,,2023-11-09,El Puerto de Santa María
BITECA geoid 2539,GEOGRAPHY*NAME_CLASS*U,Concordia Sagittaria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q47189,,,,,,,,,,,,,,,,2023-11-10,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q47189,,2023-11-09,Concordia Sagittaria
BITECA geoid 2540,GEOGRAPHY*NAME_CLASS*U,Foligno,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q20436,,,,,,,,,,,,,,,,2023-11-10,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q20436,,2023-11-10,Foligno
BITECA geoid 2541,GEOGRAPHY*NAME_CLASS*U,Kenosha,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1970,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q462161,,,,,,,,,,,,,,,,2023-11-10,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q462161,,2023-11-10,Kenosha
BITECA geoid 2542,GEOGRAPHY*NAME_CLASS*U,Eubea,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1368,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q173096,,,,,,,,,,,,,,,,2023-11-10,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q173096,,2023-11-10,Eubea (illa / illes)
BITECA geoid 2543,GEOGRAPHY*NAME_CLASS*U,Neaufles-Saint-Martin,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q634200,,,,,,,,,,,,,,,,2023-11-10,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q634200,,2023-11-10,Neaufles-Saint-Martin
BITECA geoid 2544,GEOGRAPHY*NAME_CLASS*U,Pisz,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q985005,,,,,,,,,,,,,,,,2023-11-13,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q985005,,2023-11-13,Pisz
BITECA geoid 2545,GEOGRAPHY*NAME_CLASS*U,Algeciras,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q484552,,,,,,,,,,,,,,,,2023-11-13,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q484552,,2023-11-13,Algeciras
BITECA geoid 2546,GEOGRAPHY*NAME_CLASS*U,Navès,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1917511,,,,,,,,,,,,,,,,2023-11-13,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1917511,,2023-11-13,Navès
BITECA geoid 2547,GEOGRAPHY*NAME_CLASS*U,Sassoferrato,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q124886,,,,,,,,,,,,,,,,2023-11-15,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q124886,,2023-11-14,Sassoferrato
BITECA geoid 2548,GEOGRAPHY*NAME_CLASS*U,Castellciutat,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q3315877,,,,,,,,,,,,,,,,2023-11-15,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3315877,,2023-11-14,Castellciutat
BITECA geoid 2549,GEOGRAPHY*NAME_CLASS*U,Arquà Petrarca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q34638,,,,,,,,,,,,,,,,2023-11-15,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q34638,,2023-11-14,Arquà Petrarca
BITECA geoid 2550,GEOGRAPHY*NAME_CLASS*U,Les Cabanyes,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1228790,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1228790,,2023-11-04,Les Cabanyes
BITECA geoid 2551,GEOGRAPHY*NAME_CLASS*U,Makka al-Mukarrama,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q5806,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q5806,,2023-11-15,Makka al-Mukarrama
BITECA geoid 2552,GEOGRAPHY*NAME_CLASS*U,Muro Lucano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q52613,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q52613,,2023-11-15,Muro Lucano
BITECA geoid 2553,GEOGRAPHY*NAME_CLASS*U,Calzadilla de los Barros,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1157668,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1157668,,2023-11-15,Calzadilla de los Barros
BITECA geoid 2554,GEOGRAPHY*NAME_CLASS*U,Mequinensa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q837051,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q837051,,2023-11-15,Mequinensa
BITECA geoid 2555,GEOGRAPHY*NAME_CLASS*U,Canino,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q159710,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q159710,,2023-11-15,Canino
BITECA geoid 2556,GEOGRAPHY*NAME_CLASS*U,Cognac,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q285,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q285,,2023-11-16,Cognac
BITECA geoid 2557,GEOGRAPHY*NAME_CLASS*U,Rambouillet,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q191119,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q191119,,2023-11-16,Rambouillet
BITECA geoid 2558,GEOGRAPHY*NAME_CLASS*U,Newtown,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1970,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q738356,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q738356,,2023-11-16,Newtown
BITECA geoid 2559,GEOGRAPHY*NAME_CLASS*U,Cabestany,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q8970,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q8970,,2023-11-16,Cabestany
BITECA geoid 2560,GEOGRAPHY*NAME_CLASS*U,La Riche,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q661814,,,,,,,,,,,,,,,,2023-11-16,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q661814,,2023-11-16,La Riche
BITECA geoid 2561,GEOGRAPHY*NAME_CLASS*U,Dresden,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1184,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1731,,,,,,,,,,,,,,,,2023-11-17,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1731,,2023-11-16,Dresden
BITECA geoid 2562,GEOGRAPHY*NAME_CLASS*U,Stadt Wehlen,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1184,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q8240,,,,,,,,,,,,,,,,2023-11-17,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q8240,,2023-11-16,Stadt Wehlen
BITECA geoid 2563,GEOGRAPHY*NAME_CLASS*U,Mehun-sur-Yèvre,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q606352,,,,,,,,,,,,,,,,2023-11-17,TRIADO,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q606352,,2023-11-16,Mehun-sur-Yèvre
