GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITAGAP geoid 4553,GEOGRAPHY*NAME_CLASS*U,Lezíria dos Baços,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4382,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,ASKINS,2024-01-13,ASKINS,,,,,Lezíria dos Baços (lezíria)
BITAGAP geoid 4554,GEOGRAPHY*NAME_CLASS*U,Lezíria da Palmeira,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1017,,,,,,,,,,,,GEOGRAPHY*RELATED_MANCLASS*TRA,BITAGAP manid 2105,,118r,,,,BITAGAP subid 1591,,,,,,,,2018-11-06,ASKINS,2024-01-13,ASKINS,,,,,Lezíria da Palmeira (lezíria)
BITAGAP geoid 4555,GEOGRAPHY*NAME_CLASS*U,Lezíria da Foz de Almonda,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,ASKINS,2024-01-13,ASKINS,,,,,Lezíria da Foz de Almonda (lezíria)
BITAGAP geoid 4556,GEOGRAPHY*NAME_CLASS*U,Fortaleza da Graciosa,,1489-02,a quo,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FOR,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2243,,,,,,,,BITAGAP bibid 10122,,"84-85, 219",,,,,,,BITAGAP bioid 24838,,,,,,,,,,2018-11-07,ASKINS,2024-07-20,SCHAFFER,,,,,Fortaleza da Graciosa (fortaleza)
BITAGAP geoid 4557,GEOGRAPHY*NAME_CLASS*U,Freguesia de Fontelo,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3442,,,,,,,,BITAGAP bibid 23031,,,,,,,,,,BITAGAP insid 8186,,,,,,,,,2018-11-08,ASKINS,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Fontelo,,2021-07-04,Freguesia de Fontelo (freguesia - paróquia civil)
BITAGAP geoid 4558,GEOGRAPHY*NAME_CLASS*U,Lezíria de Albaceito,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5260,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20084,1,70,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-08,ASKINS,2024-06-28,ASKINS,,,,,Lezíria de Albaceito (lezíria)
BITAGAP geoid 4559,GEOGRAPHY*NAME_CLASS*U,Lezíria de Alcoelha,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5260,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20084,1,70,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-08,ASKINS,2024-06-28,ASKINS,,,,,Lezíria de Alcoelha (lezíria)
BITAGAP geoid 4560,GEOGRAPHY*NAME_CLASS*U,Lezíria de Malveira,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5260,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20084,1,70,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-08,ASKINS,2024-06-28,ASKINS,,,,,Lezíria de Malveira (lezíria)
BITAGAP geoid 4561,GEOGRAPHY*NAME_CLASS*U,Lezíria Nova,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5260,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20084,1,70,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-08,ASKINS,2024-06-28,ASKINS,,,,,Lezíria Nova (lezíria)
BITAGAP geoid 4562,GEOGRAPHY*NAME_CLASS*U,Lezíria de Alcanice,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5260,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20084,1,70,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-08,ASKINS,2024-07-01,ASKINS,,,,,Lezíria de Alcanice (lezíria)
BITAGAP geoid 4563,GEOGRAPHY*NAME_CLASS*U,Terra de Monforte de Rio Livre,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*TERRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-08,ASKINS,2024-07-14,SCHAFFER,,,,,Terra de Monforte de Rio Livre (terra)
BITAGAP geoid 4564,GEOGRAPHY*NAME_CLASS*U,Mata de Barrices,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5247,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20084,1,69,,,,,,,,,,,,,,,,,2018-11-09,ASKINS,2024-02-29,ASKINS,,,,,Mata de Barrices (mata - floresta)
BITAGAP geoid 4565,GEOGRAPHY*NAME_CLASS*U,Azóias,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-10,ASKINS,2024-03-01,ASKINS,,,,,Azóias
BITAGAP geoid 4566,GEOGRAPHY*NAME_CLASS*U,Sete Aldeias,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-10,ASKINS,2024-03-01,ASKINS,,,,,Sete Aldeias
BITAGAP geoid 4567,GEOGRAPHY*NAME_CLASS*U,Galvão,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-10,ASKINS,2024-03-01,ASKINS,,,,,Galvão
BITAGAP geoid 4568,GEOGRAPHY*NAME_CLASS*U,Concelho do Casal,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2287,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-10,ASKINS,2024-07-06,SCHAFFER,,,,,Concelho do Casal (concelho - município)
BITAGAP geoid 4569,GEOGRAPHY*NAME_CLASS*U,Serra de Montejunto,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-11,ASKINS,2024-03-01,ASKINS,,,,,Serra de Montejunto (monte - serra)
BITAGAP geoid 4570,GEOGRAPHY*NAME_CLASS*U,Mata do Barabusino,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1600,,,,,,,,2018-11-11,ASKINS,2024-01-13,ASKINS,,,,,Mata do Barabusino (mata - floresta)
BITAGAP geoid 4571,GEOGRAPHY*NAME_CLASS*U,Concelho de Aguiar de Pena,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-12,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Aguiar de Pena (concelho - município)
BITAGAP geoid 4572,GEOGRAPHY*NAME_CLASS*U,Reguengos de Almeirim,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Reguengos de Almeirim (reguengo)
BITAGAP geoid 4573,GEOGRAPHY*NAME_CLASS*U,Freguesia de Mizarela,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*FREANT,,BITAGAP geoid 3374,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-13,ASKINS,2024-07-20,SCHAFFER,,,,,Freguesia de Mizarela (freguesia - paróquia civil)
BITAGAP geoid 4574,GEOGRAPHY*NAME_CLASS*U,Lezíria da Toureira,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1112,,,,,,,,,,,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-01-13,ASKINS,,,,,Lezíria da Toureira (lezíria)
BITAGAP geoid 4575,GEOGRAPHY*NAME_CLASS*U,Lezíria da Tocotorto,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1262,,,,,,,,BITAGAP bibid 9158,,154,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-01-13,ASKINS,,,,,Lezíria da Tocotorto (lezíria)
BITAGAP geoid 4576,GEOGRAPHY*NAME_CLASS*U,Lezíra de Mocemuda,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1262,,,,,,,,BITAGAP bibid 9158,,154,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Lezíra de Mocemuda (lezíria)
BITAGAP geoid 4577,GEOGRAPHY*NAME_CLASS*U,Lezíra de Estela,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1017,,,,,,,,BITAGAP bibid 9158,,"110-11, 118, 121",,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Lezíra de Estela (lezíria)
BITAGAP geoid 4579,GEOGRAPHY*NAME_CLASS*U,Lezíra dos Francos,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1017,,,,,,,,BITAGAP bibid 9158,,170-72,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Lezíra dos Francos (lezíria)
BITAGAP geoid 4580,GEOGRAPHY*NAME_CLASS*U,Lezíra da Geia,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1017,,,,,,,,BITAGAP bibid 9158,,163,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Lezíra da Geia (lezíria)
BITAGAP geoid 4581,GEOGRAPHY*NAME_CLASS*U,Lezíria do Cano,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1262,,,,,,,,BITAGAP bibid 9158,,154,,,,,,,,,,,,,,,,,2018-11-13,ASKINS,2024-01-13,ASKINS,,,,,Lezíria do Cano (lezíria)
BITAGAP geoid 4582,GEOGRAPHY*NAME_CLASS*U,Lezíria da Atalaia,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3969,,,,,,,,BITAGAP bibid 9158,,"120, 125-45, 150-54",,,,,,,,,,,,,,,,,2018-11-13,ASKINS,2024-01-13,ASKINS,,,,,Lezíria da Atalaia (lezíria)
BITAGAP geoid 4583,GEOGRAPHY*NAME_CLASS*U,Lezíra da Silveira,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1262,,,,,,,,BITAGAP bibid 9158,,154,,,,,,,,,BITAGAP subid 1591,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Lezíra da Silveira (lezíria)
BITAGAP geoid 4584,GEOGRAPHY*NAME_CLASS*U,Ninho do Açor,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-13,ASKINS,2024-03-01,ASKINS,,,,,Ninho do Açor
BITAGAP geoid 4585,GEOGRAPHY*NAME_CLASS*U,Mata da Cabeça da Sina,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5263,,,,,,,,BITAGAP bibid 20084,1,70,,,,,,,,,,,,,,,,,2018-11-14,ASKINS,2024-01-15,ASKINS,,,,,Mata da Cabeça da Sina (mata - floresta)
BITAGAP geoid 4586,GEOGRAPHY*NAME_CLASS*U,Freguesia de Ginzo,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1440,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,2024-07-20,SCHAFFER,,,,,Freguesia de Ginzo (freguesia - paróquia civil)
BITAGAP geoid 4587,GEOGRAPHY*NAME_CLASS*U,Ponte Areas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1440,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,2024-07-20,SCHAFFER,,,,,Ponte Areas (concelho - município)
BITAGAP geoid 4588,GEOGRAPHY*NAME_CLASS*U,Mende,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*LUG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1818,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,,,,,,,Mende (lugar - local)
BITAGAP geoid 4589,GEOGRAPHY*NAME_CLASS*U,Freguesia de San Vicente de Ver,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1565,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,2024-07-20,SCHAFFER,,,,,Freguesia de San Vicente de Ver (freguesia - paróquia civil)
BITAGAP geoid 4590,GEOGRAPHY*NAME_CLASS*U,Concello de Mos,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1440,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,2024-03-01,ASKINS,,,,,Concello de Mos (concelho - município)
BITAGAP geoid 4591,GEOGRAPHY*NAME_CLASS*U,Freguesia de Manhufe,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1440,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,2024-01-20,ASKINS,,,,,Freguesia de Manhufe (freguesia - paróquia civil)
BITAGAP geoid 4592,GEOGRAPHY*NAME_CLASS*U,Gondomar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6039,,,,,,,,BITAGAP bibid 22953,,,Q1607596,,,,,,,,BITAGAP subid 1420,,,,,,,,2018-11-14,SHARRER,2024-01-22,ASKINS,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1607596,,2024-01-21,Gondomar
BITAGAP geoid 4593,GEOGRAPHY*NAME_CLASS*U,Galisteu,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*LUG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4591,,,,,,"Souto Cabo, 'Martim Codax…' (2018), p. 96",GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 20231,,96,,,,,,,,,,,,,,,,,2018-11-14,SHARRER,2024-03-01,ASKINS,,,,,Galisteu (lugar - local)
BITAGAP geoid 4594,GEOGRAPHY*NAME_CLASS*U,Paul do Valado,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*PAU,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4540,,,,,,,,BITAGAP bibid 20084,1,69,,,,,,,,,,,,,,,,,2018-11-15,ASKINS,2024-06-17,ASKINS,,,,,Paul do Valado (paul)
BITAGAP geoid 4595,GEOGRAPHY*NAME_CLASS*U,Mina da Adiça,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*MIN,,,GEOGRAPHY*RELATED_GEOCLASS*LO,termo da vila de,BITAGAP geoid 5555,,,,,,,,BITAGAP bibid 20242,50,700,,,,,,,,,,,,,,,'Adiça do Conto dos de duas Coroas',,2018-11-16,ASKINS,2024-02-16,ASKINS,,,,,Mina da Adiça (mina)
BITAGAP geoid 4596,GEOGRAPHY*NAME_CLASS*U,Mata de Vale Pereira [Castro Vicente],,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6713,,,,,,,,BITAGAP bibid 20084,1,69,,,,,,,,,BITAGAP subid 1600,,,,,,,,2018-11-17,ASKINS,2024-01-16,ASKINS,,,,,Mata de Vale Pereira [Castro Vicente] (mata - floresta)
BITAGAP geoid 4597,GEOGRAPHY*NAME_CLASS*U,Camarate,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20,ASKINS,2024-03-01,ASKINS,,,,,Camarate
BITAGAP geoid 4598,GEOGRAPHY*NAME_CLASS*U,"no arraial, a par de Tarifa",,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*LUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-21,ASKINS,2024-03-01,ASKINS,,,,,"no arraial, a par de Tarifa (lugar - local)"
BITAGAP geoid 4599,GEOGRAPHY*NAME_CLASS*U,baixo Limousin,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1471,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-21,SHARRER,2024-07-20,SCHAFFER,,,,,baixo Limousin (região)
BITAGAP geoid 4600,GEOGRAPHY*NAME_CLASS*U,Aix-en-Provence,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1525,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-21,SHARRER,,,,,,,Aix-en-Provence
BITAGAP geoid 4601,GEOGRAPHY*NAME_CLASS*U,Mata da Chamusca,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5249,,,,,,,,BITAGAP bibid 20084,1,69,,,,,,,BITAGAP bioid 1600,,,,,,,,,,2018-11-24,ASKINS,2024-01-16,ASKINS,,,,,Mata da Chamusca (mata - floresta)
BITAGAP geoid 4602,GEOGRAPHY*NAME_CLASS*U,Fonte Boa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3969,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24,ASKINS,2024-03-01,ASKINS,,,,,Fonte Boa
BITAGAP geoid 4603,GEOGRAPHY*NAME_CLASS*U,Faria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4642,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24,ASKINS,2024-03-01,ASKINS,,,,,Faria
BITAGAP geoid 4604,GEOGRAPHY*NAME_CLASS*U,Rendufe,,,,,,,GEOGRAPHY*CLASS*O,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24,ASKINS,2024-06-20,ASKINS,,,,,Rendufe
BITAGAP geoid 4605,GEOGRAPHY*NAME_CLASS*U,Atoleira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-02,ASKINS,2024-03-01,ASKINS,,,,,Atoleira
BITAGAP geoid 4606,GEOGRAPHY*NAME_CLASS*U,Mata de Arruda,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1600,,,,,,,,2018-12-06,ASKINS,2024-03-01,ASKINS,,,,,Mata de Arruda (mata - floresta)
BITAGAP geoid 4607,GEOGRAPHY*NAME_CLASS*U,Caeiros,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6812,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-07,ASKINS,2024-03-01,ASKINS,,,,,Caeiros
BITAGAP geoid 4608,GEOGRAPHY*NAME_CLASS*U,Vermiosa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6811,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-07,ASKINS,2024-03-01,ASKINS,,,,,Vermiosa
BITAGAP geoid 4609,GEOGRAPHY*NAME_CLASS*U,Atalaia [de Pedrógão],,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6810,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,ASKINS,2024-03-01,ASKINS,,,,,Atalaia [de Pedrógão]
BITAGAP geoid 4610,GEOGRAPHY*NAME_CLASS*U,Concelho de Aveloso,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Aveloso (concelho - município)
BITAGAP geoid 4611,GEOGRAPHY*NAME_CLASS*U,Concelho de Cedovim,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Cedovim (concelho - município)
BITAGAP geoid 4612,GEOGRAPHY*NAME_CLASS*U,Concelho de Moreira,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Moreira (concelho - município)
BITAGAP geoid 4613,GEOGRAPHY*NAME_CLASS*U,Concelho de Muxagata,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Muxagata (concelho - município)
BITAGAP geoid 4614,GEOGRAPHY*NAME_CLASS*U,Concelho de Vila Nova,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Vila Nova (concelho - município)
BITAGAP geoid 4615,GEOGRAPHY*NAME_CLASS*U,Soria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1126,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-10,SHARRER,2024-03-01,ASKINS,,,,,Soria
BITAGAP geoid 4616,GEOGRAPHY*NAME_CLASS*U,Partida,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6809,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-11,ASKINS,2024-06-20,ASKINS,,,,,Partida
BITAGAP geoid 4617,GEOGRAPHY*NAME_CLASS*U,Vale da Vega,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4373,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12,ASKINS,2024-01-13,ASKINS,,,,,Vale da Vega
BITAGAP geoid 4618,GEOGRAPHY*NAME_CLASS*U,Matas de Sesimbra,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12,ASKINS,2024-03-01,ASKINS,,,,,Matas de Sesimbra (mata - floresta)
BITAGAP geoid 4619,GEOGRAPHY*NAME_CLASS*U,Abreca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6808,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12,ASKINS,2024-03-01,ASKINS,,,,,Abreca
